token,frequency,total,idf
decreasing,3,37,2.512305623976115
executed,3,37,2.512305623976115
wound,3,37,2.512305623976115
digest,3,37,2.512305623976115
inventory,3,37,2.512305623976115
tourism,3,37,2.512305623976115
lasting,3,37,2.512305623976115
driving,3,37,2.512305623976115
artifacts,3,37,2.512305623976115
millennium,3,37,2.512305623976115
eternal,3,37,2.512305623976115
fred,3,37,2.512305623976115
rand,3,37,2.512305623976115
corpus,3,37,2.512305623976115
urban,3,37,2.512305623976115
murder,3,37,2.512305623976115
tool,3,37,2.512305623976115
immigrants,3,37,2.512305623976115
1600,3,37,2.512305623976115
bridge,3,37,2.512305623976115
defence,3,37,2.512305623976115
orderly,3,37,2.512305623976115
inspire,3,37,2.512305623976115
pope,3,37,2.512305623976115
borrowed,3,37,2.512305623976115
egoism,3,37,2.512305623976115
shots,3,37,2.512305623976115
dedication,3,37,2.512305623976115
goddess,3,37,2.512305623976115
providing,3,37,2.512305623976115
belongs,3,37,2.512305623976115
uncommon,3,37,2.512305623976115
procedure,3,37,2.512305623976115
greeted,3,37,2.512305623976115
conventions,3,37,2.512305623976115
unemployment,3,37,2.512305623976115
humanity,3,37,2.512305623976115
bands,3,37,2.512305623976115
breaks,3,37,2.512305623976115
spanned,3,37,2.512305623976115
59,3,37,2.512305623976115
51,3,37,2.512305623976115
donald,3,37,2.512305623976115
meters,3,37,2.512305623976115
indirect,3,37,2.512305623976115
intellect,3,37,2.512305623976115
embodied,3,37,2.512305623976115
embodies,3,37,2.512305623976115
decatur,3,37,2.512305623976115
obtaining,3,37,2.512305623976115
coastal,3,37,2.512305623976115
rely,3,37,2.512305623976115
transform,3,37,2.512305623976115
heal,3,37,2.512305623976115
clubs,3,37,2.512305623976115
wealthy,3,37,2.512305623976115
constructed,3,37,2.512305623976115
remarkable,3,37,2.512305623976115
impression,3,37,2.512305623976115
currents,3,37,2.512305623976115
cool,3,37,2.512305623976115
denounced,3,37,2.512305623976115
beating,3,37,2.512305623976115
obsolete,3,37,2.512305623976115
invaded,3,37,2.512305623976115
transcontinental,3,37,2.512305623976115
healthy,3,37,2.512305623976115
emerge,3,37,2.512305623976115
russell,3,37,2.512305623976115
athens,3,37,2.512305623976115
australian,3,37,2.512305623976115
parliamentary,3,37,2.512305623976115
requirements,3,37,2.512305623976115
ensure,3,37,2.512305623976115
speaks,3,37,2.512305623976115
representations,3,37,2.512305623976115
125,3,37,2.512305623976115
exclusive,3,37,2.512305623976115
wallace,3,37,2.512305623976115
farmer,3,37,2.512305623976115
devastated,3,37,2.512305623976115
bound,3,37,2.512305623976115
weighted,3,37,2.512305623976115
persian,3,37,2.512305623976115
profit,3,37,2.512305623976115
tensions,3,37,2.512305623976115
factory,3,37,2.512305623976115
attended,3,37,2.512305623976115
software,3,37,2.512305623976115
revenue,3,37,2.512305623976115
array,3,37,2.512305623976115
millions,3,37,2.512305623976115
establishment,3,37,2.512305623976115
transport,3,37,2.512305623976115
resembling,3,37,2.512305623976115
urge,3,37,2.512305623976115
falls,3,37,2.512305623976115
visitors,3,37,2.512305623976115
allegations,3,37,2.512305623976115
troy,3,37,2.512305623976115
viewpoint,3,37,2.512305623976115
reveal,3,37,2.512305623976115
1921,3,37,2.512305623976115
surfaces,3,37,2.512305623976115
fails,3,37,2.512305623976115
voluntary,3,37,2.512305623976115
unusually,3,37,2.512305623976115
two-year,3,37,2.512305623976115
featuring,3,37,2.512305623976115
specialised,3,37,2.512305623976115
cash,3,37,2.512305623976115
ally,3,37,2.512305623976115
adds,3,37,2.512305623976115
check,3,37,2.512305623976115
refusal,3,37,2.512305623976115
magical,3,37,2.512305623976115
relief,3,37,2.512305623976115
components,3,37,2.512305623976115
reward,3,37,2.512305623976115
cease,3,37,2.512305623976115
announcement,3,37,2.512305623976115
feminist,3,37,2.512305623976115
furniture,3,37,2.512305623976115
particle,3,37,2.512305623976115
photographs,3,37,2.512305623976115
stops,3,37,2.512305623976115
freed,3,37,2.512305623976115
quit,3,37,2.512305623976115
stereotyped,3,37,2.512305623976115
appeal,3,37,2.512305623976115
amongst,3,37,2.512305623976115
senses,3,37,2.512305623976115
opportunities,3,37,2.512305623976115
siblings,3,37,2.512305623976115
worse,3,37,2.512305623976115
programme,3,37,2.512305623976115
invention,3,37,2.512305623976115
directions,3,37,2.512305623976115
1843,3,37,2.512305623976115
chain,3,37,2.512305623976115
2000s,3,37,2.512305623976115
proceed,3,37,2.512305623976115
hermes,3,37,2.512305623976115
knows,3,37,2.512305623976115
re-elected,3,37,2.512305623976115
pairs,3,37,2.512305623976115
presumed,3,37,2.512305623976115
commanded,3,37,2.512305623976115
equation,3,37,2.512305623976115
imitation,3,37,2.512305623976115
federation,3,37,2.512305623976115
essence,3,37,2.512305623976115
islam,3,37,2.512305623976115
underground,3,37,2.512305623976115
instructions,3,37,2.512305623976115
12th,3,37,2.512305623976115
oppressed,3,37,2.512305623976115
hill,3,37,2.512305623976115
feed,3,37,2.512305623976115
limestone,3,37,2.512305623976115
script,3,37,2.512305623976115
trend,3,37,2.512305623976115
recovered,3,37,2.512305623976115
imperfect,3,37,2.512305623976115
option,3,37,2.512305623976115
optical,3,37,2.512305623976115
75,3,37,2.512305623976115
73,3,37,2.512305623976115
seasons,3,37,2.512305623976115
prestige,3,37,2.512305623976115
screenwriter,3,37,2.512305623976115
triangle,3,37,2.512305623976115
longest,3,37,2.512305623976115
engraved,3,37,2.512305623976115
intelligence,3,37,2.512305623976115
chambers,3,37,2.512305623976115
nestor,3,37,2.512305623976115
bronze,3,37,2.512305623976115
1950s,3,37,2.512305623976115
1863,3,37,2.512305623976115
1865,3,37,2.512305623976115
evaluated,3,37,2.512305623976115
ethnicity,3,37,2.512305623976115
yosemite,3,37,2.512305623976115
confirms,3,37,2.512305623976115
daughters,3,37,2.512305623976115
edge,3,37,2.512305623976115
1783,3,37,2.512305623976115
regardless,3,37,2.512305623976115
exclusively,3,37,2.512305623976115
associations,3,37,2.512305623976115
phylogenetic,3,37,2.512305623976115
hatred,3,37,2.512305623976115
conquest,3,37,2.512305623976115
vienna,3,37,2.512305623976115
z,3,37,2.512305623976115
modeled,3,37,2.512305623976115
v,3,37,2.512305623976115
pottery,3,37,2.512305623976115
nasa,3,37,2.512305623976115
steve,3,37,2.512305623976115
venerated,3,37,2.512305623976115
uphold,3,37,2.512305623976115
stable,3,37,2.512305623976115
dramatically,3,37,2.512305623976115
scattered,3,37,2.512305623976115
deals,3,37,2.512305623976115
businesses,3,37,2.512305623976115
favorites,3,37,2.512305623976115
wrestling,3,37,2.512305623976115
concludes,3,37,2.512305623976115
acid,3,37,2.512305623976115
makers,3,37,2.512305623976115
occupation,3,37,2.512305623976115
egypt,3,37,2.512305623976115
instinct,3,37,2.512305623976115
patron,3,37,2.512305623976115
0.6,3,37,2.512305623976115
tai,3,37,2.512305623976115
struggled,3,37,2.512305623976115
ships,3,37,2.512305623976115
choose,3,37,2.512305623976115
holiday,3,37,2.512305623976115
pointed,3,37,2.512305623976115
republican,3,37,2.512305623976115
flee,3,37,2.512305623976115
profound,3,37,2.512305623976115
transmitted,3,37,2.512305623976115
sentiment,3,37,2.512305623976115
plural,3,37,2.512305623976115
organic,3,37,2.512305623976115
imperial,3,37,2.512305623976115
sculpture,3,37,2.512305623976115
1.1,3,37,2.512305623976115
delineated,3,37,2.512305623976115
harmful,3,37,2.512305623976115
democrats,3,37,2.512305623976115
piano,3,37,2.512305623976115
requirement,3,37,2.512305623976115
closed,3,37,2.512305623976115
stories,3,37,2.512305623976115
hypothesis,3,37,2.512305623976115
grounds,3,37,2.512305623976115
walk,3,37,2.512305623976115
immortality,3,37,2.512305623976115
responds,3,37,2.512305623976115
mike,3,37,2.512305623976115
medicinal,3,37,2.512305623976115
layer,3,37,2.512305623976115
buddhist,3,37,2.512305623976115
cross,3,37,2.512305623976115
geographical,3,37,2.512305623976115
conceived,3,37,2.512305623976115
sung,3,37,2.512305623976115
routinely,3,37,2.512305623976115
fishing,3,37,2.512305623976115
hall,3,37,2.512305623976115
corresponds,3,37,2.512305623976115
facial,3,37,2.512305623976115
helpful,3,37,2.512305623976115
paleolithic,3,37,2.512305623976115
markers,3,37,2.512305623976115
perspectives,3,37,2.512305623976115
universe,3,37,2.512305623976115
weather,3,37,2.512305623976115
bce,3,37,2.512305623976115
avoided,3,37,2.512305623976115
illinois,3,37,2.512305623976115
gap,3,37,2.512305623976115
ranks,3,37,2.512305623976115
intentionally,3,37,2.512305623976115
ideological,3,37,2.512305623976115
aggression,2,37,2.917770732084279
eligible,2,37,2.917770732084279
pre-eminence,2,37,2.917770732084279
appropriation,2,37,2.917770732084279
experimentally,2,37,2.917770732084279
stabbed,2,37,2.917770732084279
differentiated,2,37,2.917770732084279
persisted,2,37,2.917770732084279
ovoviviparous,2,37,2.917770732084279
preface,2,37,2.917770732084279
empirical,2,37,2.917770732084279
270,2,37,2.917770732084279
localized,2,37,2.917770732084279
hera,2,37,2.917770732084279
splinter,2,37,2.917770732084279
numerical,2,37,2.917770732084279
rebel,2,37,2.917770732084279
divide,2,37,2.917770732084279
stern,2,37,2.917770732084279
painters,2,37,2.917770732084279
cheating,2,37,2.917770732084279
mystic,2,37,2.917770732084279
strike,2,37,2.917770732084279
hurt,2,37,2.917770732084279
remembered,2,37,2.917770732084279
91,2,37,2.917770732084279
92,2,37,2.917770732084279
95,2,37,2.917770732084279
97,2,37,2.917770732084279
circumstances,2,37,2.917770732084279
morally,2,37,2.917770732084279
famed,2,37,2.917770732084279
reviewing,2,37,2.917770732084279
organizes,2,37,2.917770732084279
assimilated,2,37,2.917770732084279
wins,2,37,2.917770732084279
restriction,2,37,2.917770732084279
welcomed,2,37,2.917770732084279
reforms,2,37,2.917770732084279
partnered,2,37,2.917770732084279
manor,2,37,2.917770732084279
rewarded,2,37,2.917770732084279
owens,2,37,2.917770732084279
looks,2,37,2.917770732084279
substantially,2,37,2.917770732084279
cathedral,2,37,2.917770732084279
recognising,2,37,2.917770732084279
assured,2,37,2.917770732084279
assures,2,37,2.917770732084279
elsewhere,2,37,2.917770732084279
alert,2,37,2.917770732084279
enormous,2,37,2.917770732084279
atp,2,37,2.917770732084279
nouns,2,37,2.917770732084279
engagement,2,37,2.917770732084279
gilbert,2,37,2.917770732084279
outlaw,2,37,2.917770732084279
boston,2,37,2.917770732084279
dozen,2,37,2.917770732084279
affairs,2,37,2.917770732084279
rotten,2,37,2.917770732084279
levalloisian,2,37,2.917770732084279
45th,2,37,2.917770732084279
wells,2,37,2.917770732084279
entry,2,37,2.917770732084279
episode,2,37,2.917770732084279
rigorous,2,37,2.917770732084279
fugitives,2,37,2.917770732084279
1763,2,37,2.917770732084279
lessons,2,37,2.917770732084279
orleans,2,37,2.917770732084279
busy,2,37,2.917770732084279
appreciated,2,37,2.917770732084279
rice,2,37,2.917770732084279
profoundly,2,37,2.917770732084279
contributes,2,37,2.917770732084279
three-year,2,37,2.917770732084279
respond,2,37,2.917770732084279
fair,2,37,2.917770732084279
evolving,2,37,2.917770732084279
radius,2,37,2.917770732084279
resigned,2,37,2.917770732084279
rings,2,37,2.917770732084279
injuries,2,37,2.917770732084279
score,2,37,2.917770732084279
conceptual,2,37,2.917770732084279
ira,2,37,2.917770732084279
occupational,2,37,2.917770732084279
carbon,2,37,2.917770732084279
wto,2,37,2.917770732084279
anthropology,2,37,2.917770732084279
demanded,2,37,2.917770732084279
30th,2,37,2.917770732084279
surname,2,37,2.917770732084279
organisational,2,37,2.917770732084279
extraction,2,37,2.917770732084279
privilege,2,37,2.917770732084279
chile,2,37,2.917770732084279
commerce,2,37,2.917770732084279
adaptations,2,37,2.917770732084279
presidency,2,37,2.917770732084279
calcium,2,37,2.917770732084279
viii,2,37,2.917770732084279
inaugural,2,37,2.917770732084279
k,2,37,2.917770732084279
levies,2,37,2.917770732084279
damaged,2,37,2.917770732084279
severity,2,37,2.917770732084279
ilion,2,37,2.917770732084279
typhoid,2,37,2.917770732084279
tune,2,37,2.917770732084279
vice-president,2,37,2.917770732084279
corporate,2,37,2.917770732084279
capitol,2,37,2.917770732084279
biodiversity,2,37,2.917770732084279
collections,2,37,2.917770732084279
municipal,2,37,2.917770732084279
reagan,2,37,2.917770732084279
articulated,2,37,2.917770732084279
steps,2,37,2.917770732084279
crowd,2,37,2.917770732084279
captive,2,37,2.917770732084279
harassment,2,37,2.917770732084279
communications,2,37,2.917770732084279
fox,2,37,2.917770732084279
dental,2,37,2.917770732084279
shifting,2,37,2.917770732084279
facility,2,37,2.917770732084279
marshall,2,37,2.917770732084279
shoots,2,37,2.917770732084279
constantly,2,37,2.917770732084279
tame,2,37,2.917770732084279
senate,2,37,2.917770732084279
authorized,2,37,2.917770732084279
insurrection,2,37,2.917770732084279
censure,2,37,2.917770732084279
talents,2,37,2.917770732084279
devices,2,37,2.917770732084279
passenger,2,37,2.917770732084279
juvenile,2,37,2.917770732084279
implications,2,37,2.917770732084279
convergent,2,37,2.917770732084279
proves,2,37,2.917770732084279
accounting,2,37,2.917770732084279
deadly,2,37,2.917770732084279
floor,2,37,2.917770732084279
cambodia,2,37,2.917770732084279
trophies,2,37,2.917770732084279
conferred,2,37,2.917770732084279
treatises,2,37,2.917770732084279
cincinnati,2,37,2.917770732084279
competition,2,37,2.917770732084279
crater,2,37,2.917770732084279
oversight,2,37,2.917770732084279
rationality,2,37,2.917770732084279
1702,2,37,2.917770732084279
judaism,2,37,2.917770732084279
live-action,2,37,2.917770732084279
inscribed,2,37,2.917770732084279
findings,2,37,2.917770732084279
prediction,2,37,2.917770732084279
realizing,2,37,2.917770732084279
jury,2,37,2.917770732084279
arizona,2,37,2.917770732084279
guise,2,37,2.917770732084279
brazilian,2,37,2.917770732084279
ineffective,2,37,2.917770732084279
concealed,2,37,2.917770732084279
bloody,2,37,2.917770732084279
sell-out,2,37,2.917770732084279
opposes,2,37,2.917770732084279
kropotkin,2,37,2.917770732084279
angry,2,37,2.917770732084279
apparent,2,37,2.917770732084279
approving,2,37,2.917770732084279
lowercase,2,37,2.917770732084279
valued,2,37,2.917770732084279
facilitating,2,37,2.917770732084279
locke,2,37,2.917770732084279
algeria,2,37,2.917770732084279
immune,2,37,2.917770732084279
elephant,2,37,2.917770732084279
explored,2,37,2.917770732084279
st,2,37,2.917770732084279
subdivisions,2,37,2.917770732084279
wavelengths,2,37,2.917770732084279
tore,2,37,2.917770732084279
recommendations,2,37,2.917770732084279
troubles,2,37,2.917770732084279
methodology,2,37,2.917770732084279
decreases,2,37,2.917770732084279
creations,2,37,2.917770732084279
constitutes,2,37,2.917770732084279
instantly,2,37,2.917770732084279
civilian,2,37,2.917770732084279
amnesty,2,37,2.917770732084279
retrieve,2,37,2.917770732084279
entering,2,37,2.917770732084279
unifying,2,37,2.917770732084279
incentives,2,37,2.917770732084279
besides,2,37,2.917770732084279
unnamed,2,37,2.917770732084279
patronage,2,37,2.917770732084279
training,2,37,2.917770732084279
disguised,2,37,2.917770732084279
saving,2,37,2.917770732084279
submit,2,37,2.917770732084279
fmri,2,37,2.917770732084279
boulevard,2,37,2.917770732084279
wrath,2,37,2.917770732084279
teacher,2,37,2.917770732084279
proving,2,37,2.917770732084279
specialists,2,37,2.917770732084279
inventor,2,37,2.917770732084279
thetis,2,37,2.917770732084279
opens,2,37,2.917770732084279
illness,2,37,2.917770732084279
sad,2,37,2.917770732084279
inches,2,37,2.917770732084279
jefferson,2,37,2.917770732084279
coincide,2,37,2.917770732084279
altered,2,37,2.917770732084279
eldest,2,37,2.917770732084279
remarks,2,37,2.917770732084279
operate,2,37,2.917770732084279
salt,2,37,2.917770732084279
